,productgroup,ingredient,strength,dosage,route,mdrunittype,weightedaverageamps,acaful,packagesize,ndc,arated,multipliergreaterthan175percento,year,month
1049,6421,CLOZAPINE   ,200MG ,TABLET,ORAL,TAB,1.314183,2.29982,500.0,93440505,Yes,N,2017,2
1050,6421,CLOZAPINE   ,200MG ,TABLET,ORAL,TAB,1.314183,2.29982,1.0,93440519,Yes,N,2017,2
1051,6421,CLOZAPINE   ,200MG ,TABLET,ORAL,TAB,1.314183,2.29982,100.0,93440593,Yes,N,2017,2
1052,2106,GABAPENTIN  ,600MG ,TABLET,ORAL,TAB,0.07949099999999999,0.14693,100.0,93444301,Yes,Y,2017,2
1053,2106,GABAPENTIN  ,600MG ,TABLET,ORAL,TAB,0.07949099999999999,0.14693,500.0,93444305,Yes,Y,2017,2
1054,2106,GABAPENTIN  ,600MG ,TABLET,ORAL,TAB,0.07949099999999999,0.14693,1000.0,93444310,Yes,Y,2017,2
1055,2107,GABAPENTIN  ,800MG ,TABLET,ORAL,TAB,0.119817,0.20968,100.0,93444401,Yes,N,2017,2
1056,2107,GABAPENTIN  ,800MG ,TABLET,ORAL,TAB,0.119817,0.20968,500.0,93444405,Yes,N,2017,2
1057,2081,CITALOPRAM HYDROBROMIDE ,20MG  ,TABLET,ORAL,TAB,0.030872000000000004,0.054026,5000.0,93474150,Yes,N,2017,2
1058,961,LORAZEPAM   ,2MG   ,TABLET,ORAL,TAB,0.15344100000000002,0.268522,1000.0,93482210,Yes,N,2017,2
1059,3135,DISULFIRAM  ,250MG ,TABLET,ORAL,TAB,0.571032,1.811,100.0,93503501,Yes,Y,2017,2
1060,3136,DISULFIRAM  ,500MG ,TABLET,ORAL,TAB,0.7135279999999999,2.95266,100.0,93503601,Yes,Y,2017,2
1061,5327,PIOGLITAZONE HCL/METFORMIN HYDROCHLORIDE    ,15MG-500MG,TABLET,ORAL,TAB,0.628553,1.68183,60.0,93504906,Yes,Y,2017,2
1062,5327,PIOGLITAZONE HCL/METFORMIN HYDROCHLORIDE    ,15MG-500MG,TABLET,ORAL,TAB,0.628553,1.68183,180.0,93504986,Yes,Y,2017,2
1063,5328,PIOGLITAZONE HCL/METFORMIN HYDROCHLORIDE    ,15MG-850MG,TABLET,ORAL,TAB,0.795075,1.4426299999999999,60.0,93505006,Yes,Y,2017,2
1064,5328,PIOGLITAZONE HCL/METFORMIN HYDROCHLORIDE    ,15MG-850MG,TABLET,ORAL,TAB,0.795075,1.4426299999999999,180.0,93505086,Yes,Y,2017,2
1065,837,HYDROXYZINE HYDROCHLORIDE ,10MG  ,TABLET,ORAL,TAB,0.031362,0.07852999999999999,100.0,93506001,Yes,Y,2017,2
1066,837,HYDROXYZINE HYDROCHLORIDE ,10MG  ,TABLET,ORAL,TAB,0.031362,0.07852999999999999,500.0,93506005,Yes,Y,2017,2
1067,840,HYDROXYZINE HYDROCHLORIDE ,25MG  ,TABLET,ORAL,TAB,0.038431,0.08069,100.0,93506101,Yes,Y,2017,2
1068,840,HYDROXYZINE HYDROCHLORIDE ,25MG  ,TABLET,ORAL,TAB,0.038431,0.08069,500.0,93506105,Yes,Y,2017,2
1069,840,HYDROXYZINE HYDROCHLORIDE ,25MG  ,TABLET,ORAL,TAB,0.038431,0.08069,1000.0,93506110,Yes,Y,2017,2
1070,842,HYDROXYZINE HYDROCHLORIDE ,50MG  ,TABLET,ORAL,TAB,0.04641,0.12578,100.0,93506201,Yes,Y,2017,2
1071,842,HYDROXYZINE HYDROCHLORIDE ,50MG  ,TABLET,ORAL,TAB,0.04641,0.12578,500.0,93506205,Yes,Y,2017,2
1072,842,HYDROXYZINE HYDROCHLORIDE ,50MG  ,TABLET,ORAL,TAB,0.04641,0.12578,1000.0,93506210,Yes,Y,2017,2
1073,3232,OLANZAPINE  ,20MG  ,TABLET,ORAL,TAB,0.503595,0.8812909999999999,100.0,93510501,Yes,N,2017,2
1074,3232,OLANZAPINE  ,20MG  ,TABLET,ORAL,TAB,0.503595,0.8812909999999999,500.0,93510505,Yes,N,2017,2
1075,3232,OLANZAPINE  ,20MG  ,TABLET,ORAL,TAB,0.503595,0.8812909999999999,30.0,93510556,Yes,N,2017,2
1076,1212,PENTOXIFYLLINE,400MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.08821,0.17340999999999998,100.0,93511601,Yes,Y,2017,2
1077,1212,PENTOXIFYLLINE,400MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.08821,0.17340999999999998,500.0,93511605,Yes,Y,2017,2
1078,3494,DILTIAZEM HCL ,300 MG,CAP ER 24H,ORAL,CAP,0.253357,0.6522,90.0,93511998,Yes,Y,2017,2
1079,2000,BENAZEPRIL HYDROCHLORIDE,5MG   ,TABLET,ORAL,TAB,0.020704,0.04888,100.0,93512401,Yes,Y,2017,2
1080,1997,BENAZEPRIL HYDROCHLORIDE,10MG  ,TABLET,ORAL,TAB,0.021741,0.0506,100.0,93512501,Yes,Y,2017,2
1081,1997,BENAZEPRIL HYDROCHLORIDE,10MG  ,TABLET,ORAL,TAB,0.021741,0.0506,500.0,93512505,Yes,Y,2017,2
1082,1998,BENAZEPRIL HYDROCHLORIDE,20MG  ,TABLET,ORAL,TAB,0.024781,0.04863,100.0,93512601,Yes,Y,2017,2
1083,1998,BENAZEPRIL HYDROCHLORIDE,20MG  ,TABLET,ORAL,TAB,0.024781,0.04863,500.0,93512605,Yes,Y,2017,2
1084,1999,BENAZEPRIL HYDROCHLORIDE,40MG  ,TABLET,ORAL,TAB,0.032214,0.06277999999999999,100.0,93512701,Yes,Y,2017,2
1085,2680,ALENDRONATE SODIUM  ,10MG  ,TABLET,ORAL,TAB,0.07255700000000001,0.16043,100.0,93514101,Yes,Y,2017,2
1086,2680,ALENDRONATE SODIUM  ,10MG  ,TABLET,ORAL,TAB,0.07255700000000001,0.16043,30.0,93514156,Yes,Y,2017,2
1087,2684,ALENDRONATE SODIUM  ,70MG  ,TABLET,ORAL,TAB,0.47922,0.838635,12.0,93517129,Yes,N,2017,2
1088,2684,ALENDRONATE SODIUM  ,70MG  ,TABLET,ORAL,TAB,0.47922,0.838635,4.0,93517144,Yes,N,2017,2
1089,2681,ALENDRONATE SODIUM  ,35MG  ,TABLET,ORAL,TAB,0.252046,0.53018,12.0,93517229,Yes,Y,2017,2
1090,2681,ALENDRONATE SODIUM  ,35MG  ,TABLET,ORAL,TAB,0.252046,0.53018,4.0,93517244,Yes,Y,2017,2
1091,1708,BUSPIRONE HYDROCHLORIDE ,30MG  ,TABLET,ORAL,TAB,0.128551,0.46765,500.0,93520005,Yes,Y,2017,2
1092,1708,BUSPIRONE HYDROCHLORIDE ,30MG  ,TABLET,ORAL,TAB,0.128551,0.46765,60.0,93520006,Yes,Y,2017,2
1093,2425,OXYBUTYNIN CHLORIDE ,5MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.38174600000000003,0.6680560000000001,100.0,93520601,Yes,N,2017,2
1094,2423,OXYBUTYNIN CHLORIDE ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.458633,0.802608,100.0,93520701,Yes,N,2017,2
1095,2424,OXYBUTYNIN CHLORIDE ,15MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.520097,0.91017,100.0,93520801,Yes,N,2017,2
1096,3235,OLANZAPINE  ,5MG   ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,1.100955,1.926671,1.0,93524519,Yes,N,2017,2
1097,3235,OLANZAPINE  ,5MG   ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,1.100955,1.926671,30.0,93524565,Yes,N,2017,2
1098,3228,OLANZAPINE  ,10MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,1.577649,2.760886,1.0,93524619,Yes,N,2017,2
1099,3228,OLANZAPINE  ,10MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,1.577649,2.760886,30.0,93524665,Yes,N,2017,2
1100,3230,OLANZAPINE  ,15MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,2.644732,4.628280999999999,1.0,93524719,Yes,N,2017,2
1101,3230,OLANZAPINE  ,15MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,2.644732,4.628280999999999,30.0,93524765,Yes,N,2017,2
1102,3233,OLANZAPINE  ,20MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,3.6066910000000005,6.311709,1.0,93524819,Yes,N,2017,2
1103,3233,OLANZAPINE  ,20MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,3.6066910000000005,6.311709,30.0,93524865,Yes,N,2017,2
1104,4052,ALMOTRIPTAN MALATE  ,6.25MG,TABLET,ORAL,TAB,19.168273000000003,33.544478000000005,6.0,93526018,Yes,N,2017,2
1105,4052,ALMOTRIPTAN MALATE  ,6.25MG,TABLET,ORAL,TAB,19.168273000000003,33.544478000000005,1.0,93526019,Yes,N,2017,2
1106,3942,ALMOTRIPTAN MALATE  ,12.5MG,TABLET,ORAL,TAB,19.4756,34.0823,1.0,93526119,Yes,N,2017,2
1107,3942,ALMOTRIPTAN MALATE  ,12.5MG,TABLET,ORAL,TAB,19.4756,34.0823,12.0,93526129,Yes,N,2017,2
1108,2748,ZALEPLON,5MG   ,CAPSULE   ,ORAL,CAP,0.11695499999999999,0.24966999999999998,100.0,93526801,Yes,Y,2017,2
1109,2747,ZALEPLON,10MG  ,CAPSULE   ,ORAL,CAP,0.21599000000000002,0.377983,100.0,93526901,Yes,N,2017,2
1110,1568,BISOPROLOL FUMARATE ,10MG  ,TABLET,ORAL,TAB,0.117807,0.36715,30.0,93527156,Yes,Y,2017,2
1111,2445,DEXMETHYLPHENIDATE HYDROCHLORIDE,2.5MG ,TABLET,ORAL,TAB,0.26309,0.47035,100.0,93527501,Yes,Y,2017,2
1112,2446,DEXMETHYLPHENIDATE HYDROCHLORIDE,5MG   ,TABLET,ORAL,TAB,0.369571,0.65536,100.0,93527601,Yes,Y,2017,2
1113,2444,DEXMETHYLPHENIDATE HYDROCHLORIDE,10MG  ,TABLET,ORAL,TAB,0.474066,0.97809,100.0,93527701,Yes,Y,2017,2
1114,5557,METHYLPHENIDATE HYDROCHLORIDE   ,50 MG ,CPMP 30-70,ORAL,CAP,5.547918,9.708857,100.0,93529201,Yes,N,2017,2
1115,5558,METHYLPHENIDATE HYDROCHLORIDE   ,60 MG ,CPMP 30-70,ORAL,CAP,5.657678,9.900936999999999,100.0,93529301,Yes,N,2017,2
1116,3465,METHYLPHENIDATE HCL ,10 MG ,CPMP 30-70,ORAL,CAP,3.3871580000000003,5.9275269999999995,100.0,93529501,Yes,N,2017,2
1117,3440,METHYLPHENIDATE HCL ,20 MG ,CPMP 30-70,ORAL,CAP,3.091797,5.410645,100.0,93529601,Yes,N,2017,2
1118,3458,METHYLPHENIDATE HCL ,30 MG ,CPMP 30-70,ORAL,CAP,3.151267,5.514717,100.0,93529701,Yes,N,2017,2
1119,3488,METHYLPHENIDATE HCL ,40 MG ,CPMP 30-70,ORAL,CAP,4.4911389999999995,7.859493,100.0,93529801,Yes,N,2017,2
1120,5538,NORETH A-ET ESTRA/FE FUMARATE   ,1MG-20(24),TABLET,ORAL,TAB,0.726571,1.7594400000000001,28.0,93532828,Yes,Y,2017,2
1121,5538,NORETH A-ET ESTRA/FE FUMARATE   ,1MG-20(24),TABLET,ORAL,TAB,0.726571,1.7594400000000001,28.0,93532862,Yes,Y,2017,2
1122,6563,ACAMPROSATE CALCIUM ,333 MG,TABLET DR ,ORAL,TAB,0.521307,0.9122870000000001,180.0,93535286,Yes,N,2017,2
1123,6959,"PROGESTERONE,MICRONIZED         ",100 MG,CAPSULE   ,ORAL,CAP,0.369101,0.93835,100.0,93535301,Yes,Y,2017,2
1124,6960,"PROGESTERONE,MICRONIZED         ",200 MG,CAPSULE   ,ORAL,CAP,0.594252,1.8207400000000002,100.0,93535401,Yes,Y,2017,2
1125,2916,BUPRENORPHINE HYDROCHLORIDE     ,2MG   ,TABLET,SUBLINGUAL,TAB,0.41536999999999996,1.0301200000000001,30.0,93537856,Yes,Y,2017,2
1126,2917,BUPRENORPHINE HYDROCHLORIDE     ,8MG   ,TABLET,SUBLINGUAL,TAB,0.6119720000000001,1.52642,30.0,93537956,Yes,Y,2017,2
1127,3163,LAMIVUDINE; ZIDOVUDINE  ,150MG;300MG ,TABLET,ORAL,TAB,2.509004,4.390757,60.0,93538506,Yes,N,2017,2
1128,5118,OMEGA-3 ACID ETHYL ESTERS ,1 G   ,CAPSULE   ,ORAL,CAP,0.461434,0.8075100000000001,120.0,93540189,Yes,N,2017,2
1129,2100,FLUCONAZOLE ,50MG/5ML  ,SUSPENSION,ORAL,ML ,0.340037,0.595065,35.0,93541495,Yes,N,2017,2
1130,2098,FLUCONAZOLE ,200MG/5ML ,SUSPENSION,ORAL,ML ,0.680255,1.190446,35.0,93541595,Yes,N,2017,2
1131,2291,CABERGOLINE ,0.5MG ,TABLET,ORAL,TAB,0.995612,8.529539999999999,8.0,93542088,Yes,Y,2017,2
1132,5559,ETHINYL ESTRADIOL/DROSPIRENONE  ,0.02-3(24),TABLET,ORAL,TAB,0.49728500000000003,1.3814899999999999,28.0,93542328,Yes,Y,2017,2
1133,5559,ETHINYL ESTRADIOL/DROSPIRENONE  ,0.02-3(24),TABLET,ORAL,TAB,0.49728500000000003,1.3814899999999999,28.0,93542358,Yes,Y,2017,2
1134,3245,ALPRAZOLAM  ,0.5 MG,TAB ER 24H,ORAL,TAB,0.152934,0.3203,60.0,93545006,Yes,Y,2017,2
1135,3246,ALPRAZOLAM  ,1 MG  ,TAB ER 24H,ORAL,TAB,0.18573699999999999,0.42525,60.0,93545106,Yes,Y,2017,2
1136,3247,ALPRAZOLAM  ,2 MG  ,TAB ER 24H,ORAL,TAB,0.152794,0.49391999999999997,60.0,93545206,Yes,Y,2017,2
1137,2301,ALPRAZOLAM  ,3MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.21147600000000003,0.63926,60.0,93545306,Yes,Y,2017,2
1138,3137,ESTRADIOL; NORETHINDRONE ACETATE,0.5MG;0.1MG ,TABLET,ORAL,TAB,1.0683799999999999,3.03937,28.0,93545428,Yes,Y,2017,2
1139,3137,ESTRADIOL; NORETHINDRONE ACETATE,0.5MG;0.1MG ,TABLET,ORAL,TAB,1.0683799999999999,3.03937,28.0,93545462,Yes,Y,2017,2
1140,2713,ESTRADIOL; NORETHINDRONE ACETATE,1MG;0.5MG ,TABLET,ORAL,TAB,1.201171,2.94092,28.0,93545528,Yes,Y,2017,2
1141,2713,ESTRADIOL; NORETHINDRONE ACETATE,1MG;0.5MG ,TABLET,ORAL,TAB,1.201171,2.94092,28.0,93545542,Yes,Y,2017,2
1142,7975,OLANZAPINE/FLUOXETINE HYDROCHLORIDE ,3MG-25MG  ,CAPSULE   ,ORAL,CAP,2.510728,7.2346699999999995,30.0,93550356,Yes,Y,2017,2
1143,4792,OLANZAPINE/FLUOXETINE HYDROCHLORIDE ,6MG-25MG  ,CAPSULE   ,ORAL,CAP,2.931579,8.7452,30.0,93550456,Yes,Y,2017,2
1144,4793,OLANZAPINE/FLUOXETINE HYDROCHLORIDE ,6MG-50MG  ,CAPSULE   ,ORAL,CAP,3.3048330000000004,9.74267,30.0,93550556,Yes,Y,2017,2
1145,4795,OLANZAPINE/FLUOXETINE HYDROCHLORIDE ,12MG-50MG ,CAPSULE   ,ORAL,CAP,6.012357,12.7434,30.0,93550756,Yes,Y,2017,2
1146,3153,CARBAMAZEPINE ,100MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.257749,0.8928799999999999,120.0,93551289,Yes,Y,2017,2
1147,3154,CARBAMAZEPINE ,200MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.46971499999999994,0.822001,120.0,93551389,Yes,N,2017,2
1148,3155,CARBAMAZEPINE ,300MG ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.49396599999999996,1.0337100000000001,120.0,93551489,Yes,Y,2017,2
1149,9258,SILDENAFIL CITRATE  ,20MG  ,TABLET,ORAL,TAB,0.398525,0.697419,90.0,93551798,Yes,N,2017,2
1150,3157,ESZOPICLONE ,1MG   ,TABLET,ORAL,TAB,0.349051,0.6290100000000001,30.0,93553756,Yes,Y,2017,2
1151,3158,ESZOPICLONE ,2MG   ,TABLET,ORAL,TAB,0.333822,0.5841890000000001,100.0,93553801,Yes,N,2017,2
1152,3159,ESZOPICLONE ,3MG   ,TABLET,ORAL,TAB,0.5634600000000001,0.9860549999999999,100.0,93553901,Yes,N,2017,2
1153,5219,DEXMETHYLPHENIDATE HYDROCHLORIDE,5 MG  ,CPMP 50-50,ORAL,CAP,4.35494,7.621144999999999,100.0,93555001,Yes,N,2017,2
1154,5220,DEXMETHYLPHENIDATE HYDROCHLORIDE,10 MG ,CPMP 50-50,ORAL,CAP,5.415249,9.476686,100.0,93555101,Yes,N,2017,2
1155,7725,DEXMETHYLPHENIDATE HYDROCHLORIDE,15 MG ,CPMP 50-50,ORAL,CAP,4.527818,7.923682,100.0,93555201,Yes,N,2017,2
1156,5221,DEXMETHYLPHENIDATE HYDROCHLORIDE,20 MG ,CPMP 50-50,ORAL,CAP,4.829203,8.451105,100.0,93555301,Yes,N,2017,2
1157,5841,DEXMETHYLPHENIDATE HYDROCHLORIDE,30 MG ,CPMP 50-50,ORAL,CAP,4.370086,7.647651,100.0,93555401,Yes,N,2017,2
1158,6057,DEXMETHYLPHENIDATE HYDROCHLORIDE,40 MG ,CPMP 50-50,ORAL,CAP,4.328455,7.574796000000001,100.0,93556201,Yes,N,2017,2
1159,3103,DUTASTERIDE ,0.5MG ,CAPSULE   ,ORAL,CAP,0.373942,0.654399,30.0,93565556,Yes,N,2017,2
1160,3103,DUTASTERIDE ,0.5MG ,CAPSULE   ,ORAL,CAP,0.373942,0.654399,90.0,93565598,Yes,N,2017,2
1161,2023,GLYBURIDE; METFORMIN HYDROCHLORIDE  ,2.5MG;500MG ,TABLET,ORAL,TAB,0.037453,0.06554299999999999,100.0,93571101,Yes,N,2017,2
1162,2023,GLYBURIDE; METFORMIN HYDROCHLORIDE  ,2.5MG;500MG ,TABLET,ORAL,TAB,0.037453,0.06554299999999999,500.0,93571105,Yes,N,2017,2
1163,2024,GLYBURIDE; METFORMIN HYDROCHLORIDE  ,5MG;500MG ,TABLET,ORAL,TAB,0.033476,0.06334,100.0,93571201,Yes,Y,2017,2
1164,2024,GLYBURIDE; METFORMIN HYDROCHLORIDE  ,5MG;500MG ,TABLET,ORAL,TAB,0.033476,0.06334,500.0,93571205,Yes,Y,2017,2
1165,4601,BUPRENORPHINE HCL/NALOXONE HYDROCHLORIDE    ,2 MG-0.5MG,TAB SUBL  ,SUBLINGUAL,TAB,0.8836729999999999,3.25094,30.0,93572056,Yes,Y,2017,2
1166,2529,CYCLOSPORINE,25MG  ,CAPSULE   ,ORAL,CAP,0.830501,1.4533770000000001,1.0,93574019,Yes,N,2017,2
1167,2529,CYCLOSPORINE,25MG  ,CAPSULE   ,ORAL,CAP,0.830501,1.4533770000000001,30.0,93574065,Yes,N,2017,2
1168,2525,CYCLOSPORINE,100MG ,CAPSULE   ,ORAL,CAP,2.2287630000000003,3.9003349999999997,1.0,93574219,Yes,N,2017,2
1169,2525,CYCLOSPORINE,100MG ,CAPSULE   ,ORAL,CAP,2.2287630000000003,3.9003349999999997,30.0,93574265,Yes,N,2017,2
1170,3231,OLANZAPINE  ,2.5MG ,TABLET,ORAL,TAB,0.094943,0.16615,100.0,93576701,Yes,N,2017,2
1171,3231,OLANZAPINE  ,2.5MG ,TABLET,ORAL,TAB,0.094943,0.16615,1000.0,93576710,Yes,N,2017,2
1172,3231,OLANZAPINE  ,2.5MG ,TABLET,ORAL,TAB,0.094943,0.16615,30.0,93576756,Yes,N,2017,2
1173,3234,OLANZAPINE  ,5MG   ,TABLET,ORAL,TAB,0.13139800000000001,0.22994699999999998,100.0,93576801,Yes,N,2017,2
1174,3234,OLANZAPINE  ,5MG   ,TABLET,ORAL,TAB,0.13139800000000001,0.22994699999999998,1000.0,93576810,Yes,N,2017,2
1175,3234,OLANZAPINE  ,5MG   ,TABLET,ORAL,TAB,0.13139800000000001,0.22994699999999998,30.0,93576856,Yes,N,2017,2
1176,3236,OLANZAPINE  ,7.5MG ,TABLET,ORAL,TAB,0.11363399999999999,0.19885999999999998,100.0,93576901,Yes,N,2017,2
1177,3236,OLANZAPINE  ,7.5MG ,TABLET,ORAL,TAB,0.11363399999999999,0.19885999999999998,30.0,93576956,Yes,N,2017,2
1178,3227,OLANZAPINE  ,10MG  ,TABLET,ORAL,TAB,0.22233000000000003,0.38907800000000003,100.0,93577001,Yes,N,2017,2
1179,3227,OLANZAPINE  ,10MG  ,TABLET,ORAL,TAB,0.22233000000000003,0.38907800000000003,30.0,93577056,Yes,N,2017,2
1180,3229,OLANZAPINE  ,15MG  ,TABLET,ORAL,TAB,0.417584,0.730772,100.0,93577101,Yes,N,2017,2
1181,3229,OLANZAPINE  ,15MG  ,TABLET,ORAL,TAB,0.417584,0.730772,1000.0,93577110,Yes,N,2017,2
1182,3229,OLANZAPINE  ,15MG  ,TABLET,ORAL,TAB,0.417584,0.730772,30.0,93577156,Yes,N,2017,2
1183,5175,ENTECAVIR   ,0.5MG ,TABLET,ORAL,TAB,15.972567000000002,27.951991999999997,30.0,93578656,Yes,N,2017,2
1184,5175,ENTECAVIR   ,0.5MG ,TABLET,ORAL,TAB,15.972567000000002,27.951991999999997,90.0,93578698,Yes,N,2017,2
1185,5176,ENTECAVIR   ,1MG   ,TABLET,ORAL,TAB,11.451882000000001,20.040794,30.0,93578756,Yes,N,2017,2
1186,2368,ESCITALOPRAM OXALATE,5MG   ,TABLET,ORAL,TAB,0.117841,0.206222,100.0,93585001,Yes,N,2017,2
1187,2368,ESCITALOPRAM OXALATE,5MG   ,TABLET,ORAL,TAB,0.117841,0.206222,500.0,93585005,Yes,N,2017,2
1188,2366,ESCITALOPRAM OXALATE,10MG  ,TABLET,ORAL,TAB,0.121571,0.21274899999999997,100.0,93585101,Yes,N,2017,2
1189,2366,ESCITALOPRAM OXALATE,10MG  ,TABLET,ORAL,TAB,0.121571,0.21274899999999997,500.0,93585105,Yes,N,2017,2
1190,2367,ESCITALOPRAM OXALATE,20MG  ,TABLET,ORAL,TAB,0.146701,0.256727,100.0,93585201,Yes,N,2017,2
1191,2367,ESCITALOPRAM OXALATE,20MG  ,TABLET,ORAL,TAB,0.146701,0.256727,500.0,93585205,Yes,N,2017,2
1192,3081,OXYMORPHONE HYDROCHLORIDE ,5MG   ,TABLET,ORAL,TAB,0.8479899999999999,1.483983,100.0,93586101,Yes,N,2017,2
1193,3080,OXYMORPHONE HYDROCHLORIDE ,10MG  ,TABLET,ORAL,TAB,1.361918,2.383357,100.0,93586201,Yes,N,2017,2
1194,5735,GUANFACINE HYDROCHLORIDE,1 MG  ,TAB ER 24H,ORAL,TAB,0.5961380000000001,1.043242,100.0,93596001,Yes,N,2017,2
1195,5736,GUANFACINE HYDROCHLORIDE,2 MG  ,TAB ER 24H,ORAL,TAB,0.617263,1.0802100000000001,100.0,93596101,Yes,N,2017,2
1196,5737,GUANFACINE HYDROCHLORIDE,3 MG  ,TAB ER 24H,ORAL,TAB,0.6305,1.103375,100.0,93596301,Yes,N,2017,2
1197,5738,GUANFACINE HYDROCHLORIDE,4 MG  ,TAB ER 24H,ORAL,TAB,0.778323,1.3620649999999999,100.0,93596401,Yes,N,2017,2
1198,1750,FLUOXETINE HYDROCHLORIDE,20MG/5ML  ,SOLUTION  ,ORAL,ML ,0.042385,0.074174,120.0,93610812,Yes,N,2017,2
1199,4546,L-NORGEST-ETH ESTR/ETHIN ESTRA  ,100-20(84),TBDSPK 3MO,ORAL,TAB,0.650721,1.67808,91.0,93614882,Yes,Y,2017,2
1200,4546,L-NORGEST-ETH ESTR/ETHIN ESTRA  ,100-20(84),TBDSPK 3MO,ORAL,TAB,0.650721,1.67808,91.0,93614891,Yes,Y,2017,2
1201,3970,ESOMEPRAZOLE MAGNESIUM  ,20 MG ,CAPSULE DR,ORAL,CAP,2.675868,4.682769,30.0,93645056,Yes,N,2017,2
1202,3970,ESOMEPRAZOLE MAGNESIUM  ,20 MG ,CAPSULE DR,ORAL,CAP,2.675868,4.682769,90.0,93645098,Yes,N,2017,2
1203,3971,ESOMEPRAZOLE MAGNESIUM  ,40 MG ,CAPSULE DR,ORAL,CAP,4.1496319999999995,7.261856,30.0,93645156,Yes,N,2017,2
1204,3971,ESOMEPRAZOLE MAGNESIUM  ,40 MG ,CAPSULE DR,ORAL,CAP,4.1496319999999995,7.261856,90.0,93645198,Yes,N,2017,2
1205,4956,AMLODIPINE/VALSARTAN/HCTZ ,5-160-25MG,TABLET,ORAL,TAB,0.914702,2.74733,30.0,93703756,Yes,Y,2017,2
1206,4956,AMLODIPINE/VALSARTAN/HCTZ ,5-160-25MG,TABLET,ORAL,TAB,0.914702,2.74733,90.0,93703798,Yes,Y,2017,2
1207,4957,AMLODIPINE/VALSARTAN/HCTZ ,10-160-25 ,TABLET,ORAL,TAB,0.672035,2.46817,30.0,93703856,Yes,Y,2017,2
1208,4957,AMLODIPINE/VALSARTAN/HCTZ ,10-160-25 ,TABLET,ORAL,TAB,0.672035,2.46817,90.0,93703898,Yes,Y,2017,2
1209,1989,PAROXETINE HYDROCHLORIDE,10MG  ,TABLET,ORAL,TAB,0.041582999999999995,0.09119,90.0,93711498,Yes,Y,2017,2
1210,1990,PAROXETINE HYDROCHLORIDE,20MG  ,TABLET,ORAL,TAB,0.053878999999999996,0.094288,90.0,93711598,Yes,N,2017,2
1211,1991,PAROXETINE HYDROCHLORIDE,30MG  ,TABLET,ORAL,TAB,0.06661399999999999,0.12079000000000001,90.0,93711698,Yes,Y,2017,2
1212,1992,PAROXETINE HYDROCHLORIDE,40MG  ,TABLET,ORAL,TAB,0.072293,0.12651300000000001,90.0,93712198,Yes,N,2017,2
1213,2273,AZITHROMYCIN,250MG ,TABLET,ORAL,TAB,0.162695,0.54004,30.0,93714656,Yes,Y,2017,2
1214,2274,AZITHROMYCIN,600MG ,TABLET,ORAL,TAB,0.748838,1.9169999999999998,30.0,93714756,Yes,Y,2017,2
1215,2277,AZITHROMYCIN,100MG/5ML ,SUSPENSION,ORAL,ML ,0.374193,0.9227299999999999,15.0,93714823,Yes,Y,2017,2
1216,2347,SIMVASTATIN ,5MG   ,TABLET,ORAL,TAB,0.013802000000000002,0.05126,90.0,93715298,Yes,Y,2017,2
1217,2348,SIMVASTATIN ,10MG  ,TABLET,ORAL,TAB,0.017349,0.030361000000000003,1000.0,93715310,Yes,N,2017,2
1218,2348,SIMVASTATIN ,10MG  ,TABLET,ORAL,TAB,0.017349,0.030361000000000003,90.0,93715398,Yes,N,2017,2
1219,2349,SIMVASTATIN ,20MG  ,TABLET,ORAL,TAB,0.020796000000000002,0.036393,1000.0,93715410,Yes,N,2017,2
1220,2349,SIMVASTATIN ,20MG  ,TABLET,ORAL,TAB,0.020796000000000002,0.036393,90.0,93715498,Yes,N,2017,2
1221,2351,SIMVASTATIN ,40MG  ,TABLET,ORAL,TAB,0.036364999999999995,0.063639,1000.0,93715510,Yes,N,2017,2
1222,2351,SIMVASTATIN ,40MG  ,TABLET,ORAL,TAB,0.036364999999999995,0.063639,90.0,93715598,Yes,N,2017,2
1223,2350,SIMVASTATIN ,80MG  ,TABLET,ORAL,TAB,0.049312,0.086296,1000.0,93715610,Yes,N,2017,2
1224,2350,SIMVASTATIN ,80MG  ,TABLET,ORAL,TAB,0.049312,0.086296,90.0,93715698,Yes,N,2017,2
